ID-dok;ID-præst;dato;helligdag;sogn str.;stift;årgang;køn;uddannelsessted
pr11108_85;85;161002;19Trin_L;?;Viborg;1955;2;Aarhus
pr11109_85;85;171022;19Trin_U;?;Viborg;1955;2;Aarhus
pr11110_85;85;131013;20Trin_U;?;Viborg;1955;2;Aarhus
pr11111_85;85;161009;20Trin_L;?;Viborg;1955;2;Aarhus
pr11112_85;85;161016;21Trin_L;?;Viborg;1955;2;Aarhus
pr11113_85;85;141109;21Trin_L;?;Viborg;1955;2;Aarhus
pr11114_85;85;151108;23Trin_U;?;Viborg;1955;2;Aarhus
pr11115_85;85;151115;24Trin_U;?;Viborg;1955;2;Aarhus
pr11116_85;85;161113;25Trin_L;?;Viborg;1955;2;Aarhus
pr11117_85;85;130106;Hel_U;?;Viborg;1955;2;Aarhus
pr11118_85;85;151101;AHelg_U;?;Viborg;1955;2;Aarhus
pr11119_85;85;171105;AHelg_U;?;Viborg;1955;2;Aarhus
pr11120_85;85;160410;2Pås_L;?;Viborg;1955;2;Aarhus
pr11121_85;85;160103;Hel_L;?;Viborg;1955;2;Aarhus
pr11122_85;85;151224;Jul_L;?;Viborg;1955;2;Aarhus
pr11123_85;85;150514;KHim_U;?;Viborg;1955;2;Aarhus
pr11124_85;85;140529;KHim_L;?;Viborg;1955;2;Aarhus
pr11125_85;85;160505;KHim_L;?;Viborg;1955;2;Aarhus
pr11126_85;85;130509;KHim_U;?;Viborg;1955;2;Aarhus
pr11127_85;85;130317;MBeb_U;?;Viborg;1955;2;Aarhus
pr11128_85;85;140406;MBeb_L;?;Viborg;1955;2;Aarhus
pr11129_85;85;160313;MBeb_L;?;Viborg;1955;2;Aarhus
pr11130_85;85;170402;MBeb_U;?;Viborg;1955;2;Aarhus
pr11131_85;85;150315;MidF_U;?;Viborg;1955;2;Aarhus
pr11132_85;85;160417;3Pås_L;?;Viborg;1955;2;Aarhus
pr11133_85;85;170326;MidF_U;?;Viborg;1955;2;Aarhus
pr11134_85;85;130101;Ny_U;?;Viborg;1955;2;Aarhus
pr11135_85;85;150101;Ny_U;?;Viborg;1955;2;Aarhus
pr11136_85;85;130324;Pal_U;?;Viborg;1955;2;Aarhus
pr11137_85;85;140413;Pal_L;?;Viborg;1955;2;Aarhus
pr11138_85;85;150329;Pal_U;?;Viborg;1955;2;Aarhus
pr11139_85;85;160320;Pal_L;?;Viborg;1955;2;Aarhus
pr11140_85;85;170409;Pal_U;?;Viborg;1955;2;Aarhus
pr11141_85;85;130519;Pin_U;?;Viborg;1955;2;Aarhus
pr11142_85;85;140608;Pin_L;?;Viborg;1955;2;Aarhus
pr11143_85;85;150524;Pin_U;?;Viborg;1955;2;Aarhus
pr11144_85;85;170604;Pin_U;?;Viborg;1955;2;Aarhus
pr11145_85;85;170115;2Hel_U;?;Viborg;1955;2;Aarhus
pr11146_85;85;130120;SHel_U;?;Viborg;1955;2;Aarhus
pr11147_85;85;160117;SHel_L;?;Viborg;1955;2;Aarhus
pr11148_85;85;140223;Seks_L;?;Viborg;1955;2;Aarhus
pr11149_85;85;130127;Sept_U;?;Viborg;1955;2;Aarhus
pr11150_85;85;150201;Sept_U;?;Viborg;1955;2;Aarhus
pr11151_85;85;130203;Seks_U;?;Viborg;1955;2;Aarhus
pr11152_85;85;150125;SHel_U;?;Viborg;1955;2;Aarhus
pr11153_85;85;170205;SHel_U;?;Viborg;1955;2;Aarhus
pr11154_85;85;140209;Sidst_L;?;Viborg;1955;2;Aarhus
pr11155_85;85;171126;Sidst_U;?;Viborg;1955;2;Aarhus
pr11156_85;85;150607;1Trin_U;?;Viborg;1955;2;Aarhus
pr11157_85;85;150501;Bed_U;?;Viborg;1955;2;Aarhus
pr11158_85;85;160422;Bed_U;?;Viborg;1955;2;Aarhus
pr11159_85;85;130526;Trin_U;?;Viborg;1955;2;Aarhus
pr11160_85;85;140615;Trin_L;?;Viborg;1955;2;Aarhus
pr11161_85;85;170611;Trin_U;?;Viborg;1955;2;Aarhus
pr11162_85;85;150906;14Trin_U;?;Viborg;1955;2;Aarhus
pr11163_85;85;131124;Sidst_U;?;Viborg;1955;2;Aarhus
pr11164_85;85;130328;Skær_U;?;Viborg;1955;2;Aarhus
pr11165_85;85;130714;7Trin_U;?;Viborg;1955;2;Aarhus
pr11166_86;86;110911;12Trin_U;3986/4988;Ribe;1965;2;Aarhus
pr11167_86;86;150111;1Hel_U;3986/4988;Ribe;1965;2;Aarhus
pr11168_86;86;140622;1Trin_L;3986/4988;Ribe;1965;2;Aarhus
pr11169_86;86;120819;11Trin_L;3986/4988;Ribe;1965;2;Aarhus
pr11170_86;86;110109;1Hel_U;3986/4988;Ribe;1965;2;Aarhus
pr11171_86;86;140309;1Fas_L;3986/4988;Ribe;1965;2;Aarhus
pr11172_86;86;130804;10Trin_U;3986/4988;Ribe;1965;2;Aarhus
pr11173_86;86;130825;13Trin_U;3986/4988;Ribe;1965;2;Aarhus
pr11174_86;86;120902;13Trin_L;3986/4988;Ribe;1965;2;Aarhus
pr11175_86;86;130908;15Trin_U;3986/4988;Ribe;1965;2;Aarhus
pr11176_87;87;110425;2PåsD_U;9961/15669;Helsingør;1971;2;København
pr11177_87;87;110522;4Pås_U;9961/15669;Helsingør;1971;2;København
pr11178_87;87;110814;8Trin_U;9961/15669;Helsingør;1971;2;København
pr11179_87;87;130804;10Trin_U;9068/13057;Helsingør;1971;2;København
pr11180_87;87;150816;11Trin_U;9068/13057;Helsingør;1971;2;København
pr11181_87;87;110918;13Trin_U;9961/15669;Helsingør;1971;2;København
pr11182_87;87;150830;13Trin_U;9068/13057;Helsingør;1971;2;København
pr11183_87;87;130901;14Trin_U;9068/13057;Helsingør;1971;2;København
pr11184_87;87;130929;18Trin_U;9068/13057;Helsingør;1971;2;København
pr11185_87;87;151018;20Trin_U;9068/13057;Helsingør;1971;2;København
pr11186_87;87;151108;23Trin_U;9068/13057;Helsingør;1971;2;København
pr11187_87;87;141228;JulS_U;9068/13057;Helsingør;1971;2;København
pr11188_87;87;150315;MidF_U;9068/13057;Helsingør;1971;2;København
pr11189_87;87;110101;Ny_U;9961/15669;Helsingør;1971;2;København
pr11190_87;87;150101;Ny_U;9068/13057;Helsingør;1971;2;København
pr11191_87;87;151122;Sidst_U;9068/13057;Helsingør;1971;2;København
pr11192_87;87;130203;Seks_U\SÆR;9961/15669;Helsingør;1971;2;København
pr11193_87;87;111224;Jul_L;9961/15669;Helsingør;1971;2;København
pr11194_87;87;141224;Jul_L;9068/13057;Helsingør;1971;2;København
pr11195_87;87;151224;Jul_L;9068/13057;Helsingør;1971;2;København
pr11196_87;87;140316;2Fas_L;9068/13057;Helsingør;1971;2;København
pr11197_87;87;111211;3Adv_L;9961/15669;Helsingør;1971;2;København
pr11198_87;87;120701;4Trin_L;9961/15669;Helsingør;1971;2;København
pr11199_87;87;130804;10Trin_U;9068/13057;Helsingør;1971;2;København
pr11200_87;87;160731;10Trin_L;9068/13057;Helsingør;1971;2;København
pr11201_87;87;120819;11Trin_L;9961/15669;Helsingør;1971;2;København
pr11202_88;88;140112;1Hel_L;7577/9759;Aarhus;1953;1;Aarhus
pr11203_88;88;160110;1Hel_L;7577/9759;Aarhus;1953;1;Aarhus
pr11204_88;88;111127;1Adv_L;7577/9759;Aarhus;1953;1;Aarhus
pr11205_88;88;141130;1Adv_U;7577/9759;Aarhus;1953;1;Aarhus
pr11206_88;88;161127;1Adv_U;7577/9759;Aarhus;1953;1;Aarhus
pr11207_88;88;130217;1Fas_U;7577/9759;Aarhus;1953;1;Aarhus
pr11208_88;88;140309;1Fas_L;7577/9759;Aarhus;1953;1;Aarhus
pr11209_88;88;160214;1Fas_L;7577/9759;Aarhus;1953;1;Aarhus
pr11210_88;88;140119;2Hel_L;7577/9759;Aarhus;1953;1;Aarhus
pr11211_88;88;120115;2Hel_L;7577/9759;Aarhus;1953;1;Aarhus
pr11212_88;88;150118;2Hel_U;7577/9759;Aarhus;1953;1;Aarhus
pr11213_88;88;110508;2Pås_U;7577/9759;Aarhus;1953;1;Aarhus
pr11214_88;88;120422;2Pås_L;7577/9759;Aarhus;1953;1;Aarhus
pr11215_88;88;130414;2Pås_U;7577/9759;Aarhus;1953;1;Aarhus
pr11216_88;88;150419;2Pås_U;7577/9759;Aarhus;1953;1;Aarhus
pr11217_88;88;131208;2Adv_L;7577/9759;Aarhus;1953;1;Aarhus
pr11218_88;88;141207;2Adv_U;7577/9759;Aarhus;1953;1;Aarhus
pr11219_88;88;110320;2Fas_U;7577/9759;Aarhus;1953;1;Aarhus
pr11220_88;88;150301;2Fas_U;7577/9759;Aarhus;1953;1;Aarhus
pr11221_88;88;160221;2Fas_L;7577/9759;Aarhus;1953;1;Aarhus
pr11222_88;88;160417;3Pås_L;7577/9759;Aarhus;1953;1;Aarhus
pr11223_88;88;130421;3Pås_U;7577/9759;Aarhus;1953;1;Aarhus
pr11224_88;88;130421;3Pås_U;7577/9759;Aarhus;1953;1;Aarhus
pr11225_88;88;121216;3Adv_U;7577/9759;Aarhus;1953;1;Aarhus
pr11226_88;88;131215;3Adv_L;7577/9759;Aarhus;1953;1;Aarhus
pr11227_88;88;141214;3Adv_U;7577/9759;Aarhus;1953;1;Aarhus
pr11228_88;88;130303;3Fas_U;7577/9759;Aarhus;1953;1;Aarhus
pr11229_88;88;110130;4Hel_U;7577/9759;Aarhus;1953;1;Aarhus
pr11230_88;88;110130;4Hel_U;7577/9759;Aarhus;1953;1;Aarhus
pr11231_88;88;111218;4Adv_L;7577/9759;Aarhus;1953;1;Aarhus
pr11232_88;88;121223;4Adv_U;7577/9759;Aarhus;1953;1;Aarhus
pr11233_88;88;131222;4Adv_L;7577/9759;Aarhus;1953;1;Aarhus
pr11234_88;88;151220;4Adv_L;7577/9759;Aarhus;1953;1;Aarhus
pr11235_88;88;161218;4Adv_U;7577/9759;Aarhus;1953;1;Aarhus
pr11236_88;88;120513;5Pås_L;7577/9759;Aarhus;1953;1;Aarhus
pr11237_88;88;140525;5Pås_L;7577/9759;Aarhus;1953;1;Aarhus
pr11238_88;88;150510;5Pås_U;7577/9759;Aarhus;1953;1;Aarhus
pr11239_88;88;160501;5Pås_L;7577/9759;Aarhus;1953;1;Aarhus
pr11240_88;88;120520;6Pås_L;7577/9759;Aarhus;1953;1;Aarhus
pr11241_88;88;130512;6Pås_U;7577/9759;Aarhus;1953;1;Aarhus
pr11242_88;88;160508;6Pås_L;7577/9759;Aarhus;1953;1;Aarhus
pr11243_88;88;120722;7Trin_L;7577/9759;Aarhus;1953;1;Aarhus
pr11244_88;88;140803;7Trin_L;7577/9759;Aarhus;1953;1;Aarhus
pr11245_88;88;150719;7Trin_U;7577/9759;Aarhus;1953;1;Aarhus
pr11246_88;88;110814;8Trin_U;7577/9759;Aarhus;1953;1;Aarhus
pr11247_88;88;130721;8Trin_U;7577/9759;Aarhus;1953;1;Aarhus
pr11248_88;88;150726;8Trin_U;7577/9759;Aarhus;1953;1;Aarhus
pr11249_88;88;160717;8Trin_L;7577/9759;Aarhus;1953;1;Aarhus
pr11250_88;88;130728;9Trin_U;7577/9759;Aarhus;1953;1;Aarhus
pr11251_88;88;160724;9Trin_L;7577/9759;Aarhus;1953;1;Aarhus
pr11252_88;88;110828;10Trin_U;7577/9759;Aarhus;1953;1;Aarhus
pr11253_88;88;130804;10Trin_U;7577/9759;Aarhus;1953;1;Aarhus
pr11254_88;88;160724;10Trin_L;7577/9759;Aarhus;1953;1;Aarhus
pr11255_88;88;120819;11Trin_L;7577/9759;Aarhus;1953;1;Aarhus
pr11256_88;88;140831;11Trin_L;7577/9759;Aarhus;1953;1;Aarhus
pr11257_88;88;160807;11Trin_L;7577/9759;Aarhus;1953;1;Aarhus
pr11258_88;88;120826;12Trin_L;7577/9759;Aarhus;1953;1;Aarhus
pr11259_88;88;130825;13Trin_U;7577/9759;Aarhus;1953;1;Aarhus
pr11260_88;88;140914;13Trin_L;7577/9759;Aarhus;1953;1;Aarhus
pr11261_88;88;150830;13Trin_U;7577/9759;Aarhus;1953;1;Aarhus
pr11262_88;88;110925;14Trin_U;7577/9759;Aarhus;1953;1;Aarhus
pr11263_88;88;120909;14Trin_L;7577/9759;Aarhus;1953;1;Aarhus
pr11264_88;88;160828;14Trin_L;7577/9759;Aarhus;1953;1;Aarhus
pr11265_88;88;111002;15Trin_U;7577/9759;Aarhus;1953;1;Aarhus
pr11266_88;88;130908;15Trin_U;7577/9759;Aarhus;1953;1;Aarhus
pr11267_88;88;150913;15Trin_U;7577/9759;Aarhus;1953;1;Aarhus
pr11268_88;88;160904;15Trin_L;7577/9759;Aarhus;1953;1;Aarhus
pr11269_88;88;141005;16Trin_L;7577/9759;Aarhus;1953;1;Aarhus
pr11270_88;88;150920;16Trin_U;7577/9759;Aarhus;1953;1;Aarhus
pr11271_88;88;111016;17Trin_U;7577/9759;Aarhus;1953;1;Aarhus
pr11272_88;88;111023;18Trin_U;7577/9759;Aarhus;1953;1;Aarhus
pr11273_88;88;141019;18Trin_L;7577/9759;Aarhus;1953;1;Aarhus
pr11274_88;88;121014;19Trin_L;7577/9759;Aarhus;1953;1;Aarhus
pr11275_88;88;131006;19Trin_U;7577/9759;Aarhus;1953;1;Aarhus
pr11276_88;88;161002;19Trin_L;7577/9759;Aarhus;1953;1;Aarhus
pr11277_88;88;121021;20Trin_L;7577/9759;Aarhus;1953;1;Aarhus
pr11278_88;88;131013;20Trin_U;7577/9759;Aarhus;1953;1;Aarhus
pr11279_88;88;151018;20Trin_U;7577/9759;Aarhus;1953;1;Aarhus
pr11280_88;88;161009;20Trin_L;7577/9759;Aarhus;1953;1;Aarhus
pr11281_88;88;161023;22Trin_L;7577/9759;Aarhus;1953;1;Aarhus
pr11282_88;88;141116;22Trin_L;7577/9759;Aarhus;1953;1;Aarhus
pr11283_88;88;151108;23Trin_U;7577/9759;Aarhus;1953;1;Aarhus
pr11284_88;88;161030;23Trin_L;7577/9759;Aarhus;1953;1;Aarhus
pr11285_88;88;121118;24Trin_L;7577/9759;Aarhus;1953;1;Aarhus
pr11286_88;88;131117;25Trin_U;7577/9759;Aarhus;1953;1;Aarhus
pr11287_88;88;111106;AHelg_U;7577/9759;Aarhus;1953;1;Aarhus
pr11288_88;88;131103;AHelg_U;7577/9759;Aarhus;1953;1;Aarhus
pr11289_88;88;141102;AHelg_L;7577/9759;Aarhus;1953;1;Aarhus
pr11290_88;88;111226;2Jul_L;7577/9759;Aarhus;1953;1;Aarhus
pr11291_88;88;151226;2Jul_L;7577/9759;Aarhus;1953;1;Aarhus
pr11292_88;88;120409;2PåsD_L;7577/9759;Aarhus;1953;1;Aarhus
pr11293_88;88;140421;2PåsD_L;7577/9759;Aarhus;1953;1;Aarhus
pr11294_88;88;150501;Bed_U;7577/9759;Aarhus;1953;1;Aarhus
pr11295_88;88;110306;Fas_U;7577/9759;Aarhus;1953;1;Aarhus
pr11296_88;88;120219;Fas_L;7577/9759;Aarhus;1953;1;Aarhus
pr11297_88;88;140302;Fas_L;7577/9759;Aarhus;1953;1;Aarhus
pr11298_88;88;160207;Fas_L;7577/9759;Aarhus;1953;1;Aarhus
pr11299_88;88;110201;Hel_U;7577/9759;Aarhus;1953;1;Aarhus
pr11300_88;88;130106;Hel_U;7577/9759;Aarhus;1953;1;Aarhus
pr11301_88;88;140105;Hel_L;7577/9759;Aarhus;1953;1;Aarhus
pr11302_88;88;150104;Hel_U;7577/9759;Aarhus;1953;1;Aarhus
pr11303_88;88;160103;Hel_L;7577/9759;Aarhus;1953;1;Aarhus
pr11304_88;88;121224;Jul_U;7577/9759;Aarhus;1953;1;Aarhus
pr11305_88;88;151224;Jul_L;7577/9759;Aarhus;1953;1;Aarhus
pr11306_88;88;131225;JulD_L;7577/9759;Aarhus;1953;1;Aarhus
pr11307_88;88;161225;JulD_U;7577/9759;Aarhus;1953;1;Aarhus
pr11308_88;88;121230;JulS_U;7577/9759;Aarhus;1953;1;Aarhus
pr11309_88;88;141228;JulS_U;7577/9759;Aarhus;1953;1;Aarhus
pr11310_88;88;160505;KHim_L;7577/9759;Aarhus;1953;1;Aarhus
pr11311_88;88;120517;KHim_L;7577/9759;Aarhus;1953;1;Aarhus
pr11312_88;88;110422;Lang_U;7577/9759;Aarhus;1953;1;Aarhus
pr11313_88;88;140418;Lang_L;7577/9759;Aarhus;1953;1;Aarhus
pr11314_88;88;140406;MBeb_L;7577/9759;Aarhus;1953;1;Aarhus
pr11315_88;88;130317;MBeb_U;7577/9759;Aarhus;1953;1;Aarhus
pr11316_88;88;110403;Mid_U;7577/9759;Aarhus;1953;1;Aarhus
pr11317_88;88;120319;Fas_L;7577/9759;Aarhus;1953;1;Aarhus
pr11318_88;88;140330;Mid_L;7577/9759;Aarhus;1953;1;Aarhus
pr11319_88;88;150315;Mid_U;7577/9759;Aarhus;1953;1;Aarhus
pr11320_88;88;160306;Mid_L;7577/9759;Aarhus;1953;1;Aarhus
pr11321_88;88;120101;Ny_L;7577/9759;Aarhus;1953;1;Aarhus
pr11322_88;88;160101;Ny_L;7577/9759;Aarhus;1953;1;Aarhus
pr11323_88;88;110417;Pal_U;7577/9759;Aarhus;1953;1;Aarhus
pr11324_88;88;160320;Pal_L;7577/9759;Aarhus;1953;1;Aarhus
pr11325_88;88;110612;Pin_U;7577/9759;Aarhus;1953;1;Aarhus
pr11326_88;88;130519;Pin_U;7577/9759;Aarhus;1953;1;Aarhus
pr11327_88;88;150524;Pin_U;7577/9759;Aarhus;1953;1;Aarhus
pr11328_88;88;130331;PåsD_U;7577/9759;Aarhus;1953;1;Aarhus
pr11329_88;88;160327;PåsD_L;7577/9759;Aarhus;1953;1;Aarhus
pr11330_88;88;120129;SHel_U;7577/9759;Aarhus;1953;1;Aarhus
pr11331_88;88;140209;SHel_L;7577/9759;Aarhus;1953;1;Aarhus
pr11332_88;88;150125;SHel_U;7577/9759;Aarhus;1953;1;Aarhus
pr11333_88;88;120405;Skær_L;7577/9759;Aarhus;1953;1;Aarhus
pr11334_88;88;150402;Skær_U;7577/9759;Aarhus;1953;1;Aarhus
pr11335_88;88;110227;Seks_U;7577/9759;Aarhus;1953;1;Aarhus
pr11336_88;88;130203;Seks_U;7577/9759;Aarhus;1953;1;Aarhus
pr11337_88;88;150208;Seks_U;7577/9759;Aarhus;1953;1;Aarhus
pr11338_88;88;160131;Seks_L;7577/9759;Aarhus;1953;1;Aarhus
pr11339_88;88;110626;1Trin_U;7577/9759;Aarhus;1953;1;Aarhus
pr11340_88;88;150607;1Trin_U;7577/9759;Aarhus;1953;1;Aarhus
pr11341_88;88;130609;2Trin_U;7577/9759;Aarhus;1953;1;Aarhus
pr11342_88;88;120624;3Trin_L;7577/9759;Aarhus;1953;1;Aarhus
pr11343_88;88;130616;3Trin_U;7577/9759;Aarhus;1953;1;Aarhus
pr11344_88;88;110613;2Pin_U;7577/9759;Aarhus;1953;1;Aarhus
pr11345_88;88;120528;2Pin_L;7577/9759;Aarhus;1953;1;Aarhus
pr11346_88;88;140615;Trin_L;7577/9759;Aarhus;1953;1;Aarhus
pr11347_88;88;150531;Trin_U;7577/9759;Aarhus;1953;1;Aarhus
pr11348_88;88;180107;1Hel_L;7577/9759;Aarhus;1953;1;Aarhus
pr11349_88;88;180603;1Trin_L;7577/9759;Aarhus;1953;1;Aarhus
pr11350_88;88;170305;1Fas_U;7577/9759;Aarhus;1953;1;Aarhus
pr11351_88;88;180218;1Fas_U;7577/9759;Aarhus;1953;1;Aarhus
pr11352_88;88;170115;2Hel_U;7577/9759;Aarhus;1953;1;Aarhus
pr11353_88;88;170430;2Pås_U;7577/9759;Aarhus;1953;1;Aarhus
pr11354_88;88;180415;2Pås_L;7577/9759;Aarhus;1953;1;Aarhus
pr11355_88;88;171210;2Adv_L;7577/9759;Aarhus;1953;1;Aarhus
pr11356_88;88;170312;2Fas_U\SÆR;7577/9759;Aarhus;1953;1;Aarhus
pr11357_88;88;170319;3Fas_U;7577/9759;Aarhus;1953;1;Aarhus
pr11358_88;88;170129;4Hel_U;7577/9759;Aarhus;1953;1;Aarhus
pr11359_88;88;170514;4Pås_U;7577/9759;Aarhus;1953;1;Aarhus
pr11360_88;88;170730;7Trin_U;7577/9759;Aarhus;1953;1;Aarhus
pr11361_88;88;170820;10Trin_U;7577/9759;Aarhus;1953;1;Aarhus
pr11362_88;88;170910;13Trin_U;7577/9759;Aarhus;1953;1;Aarhus
pr11363_88;88;170917;14Trin_U;7577/9759;Aarhus;1953;1;Aarhus
pr11364_88;88;171001;16Trin_U;7577/9759;Aarhus;1953;1;Aarhus
pr11365_88;88;171022;19Trin_U;7577/9759;Aarhus;1953;1;Aarhus
pr11366_88;88;171112;22Trin_U;7577/9759;Aarhus;1953;1;Aarhus
pr11367_88;88;171226;2Jul_L;7577/9759;Aarhus;1953;1;Aarhus
pr11368_88;88;170417;2PåsD_U;7577/9759;Aarhus;1953;1;Aarhus
pr11369_88;88;170512;Bed_U;7577/9759;Aarhus;1953;1;Aarhus
pr11370_88;88;180211;Fas_L;7577/9759;Aarhus;1953;1;Aarhus
pr11371_88;88;171224;Jul_L;7577/9759;Aarhus;1953;1;Aarhus
pr11372_88;88;180318;MBeb_L;7577/9759;Aarhus;1953;1;Aarhus
pr11373_88;88;180311;MidF_L;7577/9759;Aarhus;1953;1;Aarhus
pr11374_88;88;170409;Pal_U;7577/9759;Aarhus;1953;1;Aarhus
pr11375_88;88;170604;Pin_U;7577/9759;Aarhus;1953;1;Aarhus
pr11376_88;88;180401;PåsD_L;7577/9759;Aarhus;1953;1;Aarhus
pr11377_88;88;180527;Trin_L;7577/9759;Aarhus;1953;1;Aarhus
pr11378_89;89;110626;1Trin_U;4633/9078;Aarhus;1970;2;Aarhus
pr11379_89;89;110425;2PåsD_U;4633/9078;Aarhus;1970;2;Aarhus
pr11380_89;89;110508;2Pås_U;4633/9078;Aarhus;1970;2;Aarhus
pr11381_89;89;110327;3Fas_U;4633/9078;Aarhus;1970;2;Aarhus
pr11382_89;89;110710;3Trin_U;4633/9078;Aarhus;1970;2;Aarhus
pr11383_89;89;110522;4Pås_U;4633/9078;Aarhus;1970;2;Aarhus
pr11384_89;89;110206;5Hel_U;4633/9078;Aarhus;1970;2;Aarhus
pr11385_89;89;110904;11Trin_U;4633/9078;Aarhus;1970;2;Aarhus
pr11386_89;89;111002;15Trin_U;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11387_89;89;111009;16Trin_U;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11388_89;89;111016;17Trin_U;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11389_89;89;141207;2Adv_U;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11390_89;89;151101;AHelg_U;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11391_89;89;150315;MidF_U;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11392_89;89;150215;Fas_U;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11393_89;89;150308;3Fas_U;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11394_89;89;150111;1Hel_U;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11395_89;89;150104;Hel_U;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11396_89;89;141224;Jul_U;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11397_89;89;141225;JulD_U;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11398_89;89;141228;JulS_U;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11399_89;89;150514;KHim_U;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11400_89;89;150322;MBeb_U;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11401_89;89;150101;Ny_U;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11402_89;89;150524;Pin_U;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11403_89;89;150510;5Pås_U;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11404_89;89;150406;2PåsD_U;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11405_89;89;150419;2Pås_U;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11406_89;89;150412;1Pås_U;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11407_89;89;150405;PåsD_U;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11408_89;89;150201;Sept_U;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11409_89;89;151122;Sidst_U;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11410_89;89;150402;Skær_U;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11411_89;89;150607;1Trin_U;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11412_89;89;150628;4Trin_U;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11413_89;89;150726;8Trin_U;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11414_89;89;150802;9Trin_U;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11415_89;89;150809;10Trin_U;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11416_89;89;151011;19Trin_U;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11417_89;89;151115;24Trin_U;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11418_89;89;150614;2Trin_U;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11419_89;89;151213;3Adv_L;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11420_89;89;151220;4Adv_L;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11421_89;89;161106;AHelg_L;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11422_89;89;160207;Fas_L;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11423_89;89;160221;2Fas_L;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11424_89;89;160110;1Hel_L;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11425_89;89;160117;SHel_L;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11426_89;89;151224;Jul_L;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11427_89;89;151225;JulD_L;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11428_89;89;151227;JulS_L;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11429_89;89;160505;KHim_L;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11430_89;89;160313;MBeb_L;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11431_89;89;160101;Ny_L;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11432_89;89;160320;Pal_L;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11433_89;89;160410;2Pås_L;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11434_89;89;160417;3Pås_L;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11435_89;89;160501;5Pås_L;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11436_89;89;160508;6Pås_L;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11437_89;89;160327;PåsD_L;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11438_89;89;160131;Seks_L;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11439_89;89;161120;Sidst_L;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11440_89;89;160529;1Trin_L;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11441_89;89;160612;3Trin_L;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11442_89;89;160626;5Trin_L;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11443_89;89;160703;6Trin_L;2992/3657+957/1124;Aarhus;1970;2;Aarhus
pr11444_89;89;160710;7Trin_L;2992/3657+957/1124;Aarhus;1970;2;Aarhus
